,district,uncontested,116first,116last,116gender,116party,2018votes,2018pct,2018margin,congress,115last,115party,115trump_votes_y,115agree_pct,elasticity,pvi_538,trumpagree_-20,trumpagree_-15,trumpagree_-10,trumpagree_-5,trumpagree_0,trumpagree_5,trumpagree_10,trumpagree_15,trumpagree_20,ypreds_-20,ypreds_-15,ypreds_-10,ypreds_-5,ypreds_0,ypreds_5,ypreds_10,ypreds_15,ypreds_20
51,CA-30,False,Brad,Sherman,1,D,180312,73.2,-46.40000000000001,115,Sherman,D,94,0.20212765957446807,0.88,-36.03,0.16170212765957445,0.17180851063829786,0.18191489361702126,0.19202127659574467,0.20212765957446807,0.21223404255319148,0.22234042553191488,0.2324468085106383,0.2425531914893617,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-67.56085284361875,-66.33790730562792,-66.33790730562792,-66.33790730562792
52,CA-31,False,Pete,Aguilar,1,D,99805,58.0,-16.0,115,Aguilar,D,94,0.2765957446808511,0.93,-15.63,0.22127659574468087,0.2351063829787234,0.24893617021276596,0.26276595744680853,0.2765957446808511,0.2904255319148936,0.30425531914893617,0.3180851063829787,0.3319148936170213,-66.33790730562792,-66.33790730562792,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697
53,CA-32,False,Grace,Napolitano,0,D,112836,68.4,-36.80000000000001,115,Napolitano,D,81,0.16049382716049382,0.85,-32.87,0.12839506172839504,0.13641975308641974,0.14444444444444443,0.15246913580246912,0.16049382716049382,0.1685185185185185,0.1765432098765432,0.1845679012345679,0.1925925925925926,-67.10875315765531,-67.10875315765531,-67.10875315765531,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871
54,CA-33,False,Ted,Lieu,1,D,208173,69.9,-39.80000000000001,115,Lieu,D,89,0.20224719101123595,1.01,-31.5,0.16179775280898875,0.17191011235955056,0.18202247191011234,0.19213483146067414,0.20224719101123595,0.21235955056179776,0.22247191011235956,0.23258426966292134,0.24269662921348314,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-67.56085284361875,-66.33790730562792,-66.33790730562792,-66.33790730562792
55,CA-34,True,Jimmy,Gomez,1,D,101125,72.7,-45.40000000000001,115,Becerra,D,1,0.0,1.01,-67.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531
56,CA-34,True,Jimmy,Gomez,1,D,101125,72.7,-45.40000000000001,115,Gomez,D,57,0.17543859649122806,1.01,-67.6,0.14035087719298245,0.14912280701754385,0.15789473684210525,0.16666666666666666,0.17543859649122806,0.18421052631578946,0.19298245614035087,0.20175438596491227,0.21052631578947367,-67.10875315765531,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-67.56085284361875
57,CA-35,False,Norma,Torres,0,D,93389,68.8,-37.6,115,Torres,D,94,0.26595744680851063,0.85,-35.5,0.2127659574468085,0.22606382978723405,0.23936170212765956,0.2526595744680851,0.26595744680851063,0.27925531914893614,0.2925531914893617,0.3058510638297872,0.3191489361702128,-67.56085284361875,-66.33790730562792,-66.33790730562792,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697
58,CA-36,False,Raul,Ruiz,1,D,92475,57.8,-15.599999999999996,115,Ruiz,D,95,0.3684210526315789,1.03,-2.97,0.29473684210526313,0.3131578947368421,0.33157894736842103,0.35,0.3684210526315789,0.3868421052631579,0.4052631578947368,0.4236842105263158,0.4421052631578947,-67.05152635324697,-67.05152635324697,-67.05152635324697,-66.00299821471883,-66.00299821471883,-66.17352202424264,-66.17352202424264,-66.17352202424264,-66.17352202424264
59,CA-37,False,Karen,Bass,0,D,196966,89.0,-78.0,115,Bass,D,87,0.1264367816091954,0.81,-70.83,0.1011494252873563,0.10747126436781608,0.11379310344827585,0.12011494252873561,0.1264367816091954,0.13275862068965516,0.13908045977011493,0.1454022988505747,0.15172413793103445,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-68.11790476469871
60,CA-38,False,Linda,Sanchez,0,D,128532,68.4,-36.80000000000001,115,Sánchez,D,93,0.16129032258064516,0.85,-33.07,0.12903225806451613,0.13709677419354838,0.14516129032258063,0.1532258064516129,0.16129032258064516,0.1693548387096774,0.1774193548387097,0.18548387096774194,0.1935483870967742,-67.10875315765531,-67.10875315765531,-67.10875315765531,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871
61,CA-39,False,Gil,Cisneros,1,D,119805,51.2,-2.4000000000000057,115,Royce,R,95,0.9789473684210528,0.95,-0.53,0.7831578947368423,0.8321052631578949,0.8810526315789475,0.9300000000000002,0.9789473684210528,1.0278947368421054,1.076842105263158,1.1257894736842107,1.1747368421052633,-38.504645705455815,-38.504645705455815,-38.504645705455815,-38.504645705455815,-38.504645705455815,-38.05754624726202,-38.05754624726202,-38.05754624726202,-38.05754624726202
62,CA-40,True,Lucille,Roybal-Allard,0,D,83948,77.4,-54.80000000000001,115,Roybal-Allard,D,94,0.1595744680851064,1.05,-63.97,0.12765957446808512,0.13563829787234044,0.14361702127659576,0.15159574468085107,0.1595744680851064,0.1675531914893617,0.17553191489361702,0.18351063829787234,0.19148936170212766,-67.10875315765531,-67.10875315765531,-67.10875315765531,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871
63,CA-41,False,Mark,Takano,1,D,76554,62.4,-24.8,115,Takano,D,94,0.18085106382978725,0.93,-23.03,0.1446808510638298,0.15372340425531916,0.16276595744680852,0.17180851063829788,0.18085106382978725,0.1898936170212766,0.19893617021276597,0.20797872340425533,0.2170212765957447,-67.10875315765531,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-67.56085284361875,-66.33790730562792
64,CA-42,False,Ken,Calvert,1,R,101929,57.7,15.400000000000004,115,Calvert,R,96,0.9895833333333334,1.04,17.0,0.7916666666666667,0.8411458333333334,0.890625,0.9401041666666667,0.9895833333333334,1.0390625,1.0885416666666667,1.1380208333333335,1.1875,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654,38.8715375925654
65,CA-43,False,Maxine,Waters,0,D,139628,77.2,-54.40000000000001,115,Waters,D,95,0.11578947368421053,0.97,-56.5,0.09263157894736843,0.09842105263157895,0.10421052631578948,0.11,0.11578947368421053,0.12157894736842105,0.12736842105263158,0.13315789473684211,0.13894736842105262,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531
66,CA-44,True,Nanette,Barragan,0,D,90223,69.0,-38.0,115,Barragán,D,94,0.1702127659574468,0.79,-66.87,0.13617021276595745,0.14468085106382977,0.15319148936170213,0.16170212765957445,0.1702127659574468,0.17872340425531916,0.18723404255319148,0.19574468085106383,0.20425531914893616,-67.10875315765531,-67.10875315765531,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-67.56085284361875
67,CA-45,False,Katie,Porter,0,D,147944,51.7,-3.4000000000000057,115,Walters,R,94,0.9893617021276596,0.95,4.3,0.7914893617021277,0.8409574468085107,0.8904255319148937,0.9398936170212766,0.9893617021276596,1.0388297872340426,1.0882978723404255,1.1377659574468086,1.1872340425531915,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654,38.8715375925654
68,CA-46,False,Lou,Correa,1,D,96109,68.8,-37.6,115,Correa,D,96,0.375,0.85,-30.03,0.3,0.31875,0.3375,0.35625,0.375,0.39375,0.4125,0.43125,0.45,-67.05152635324697,-67.05152635324697,-67.05152635324697,-66.00299821471883,-66.17352202424264,-66.17352202424264,-66.17352202424264,-66.17352202424264,-66.17352202424264
69,CA-47,False,Alan,Lowenthal,1,D,133188,64.4,-28.800000000000008,115,Lowenthal,D,92,0.16304347826086954,0.94,-24.6,0.13043478260869562,0.1385869565217391,0.1467391304347826,0.15489130434782605,0.16304347826086954,0.17119565217391303,0.17934782608695649,0.18749999999999997,0.19565217391304346,-67.10875315765531,-67.10875315765531,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871
70,CA-48,False,Harley,Rouda,1,D,146183,53.3,-6.599999999999994,115,Rohrabacher,R,95,0.8421052631578947,0.99,6.73,0.6736842105263158,0.7157894736842105,0.7578947368421052,0.7999999999999999,0.8421052631578947,0.8842105263157894,0.9263157894736842,0.9684210526315788,1.0105263157894737,37.74642521175326,37.74642521175326,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576
71,CA-49,False,Mike,Levin,1,D,150536,56.0,-12.0,115,Issa,R,91,0.934065934065934,0.91,1.13,0.7472527472527472,0.7939560439560439,0.8406593406593406,0.8873626373626373,0.934065934065934,0.9807692307692306,1.0274725274725274,1.0741758241758241,1.1208791208791207,28.311925008559705,28.311925008559705,28.311925008559705,28.44344224993901,28.44344224993901,28.44344224993901,29.43703738937185,29.43703738937185,29.43703738937185
72,CA-50,False,Duncan,Hunter,1,R,121189,52.2,4.400000000000006,115,Hunter,R,94,0.946808510638298,0.93,21.57,0.7574468085106384,0.8047872340425533,0.8521276595744682,0.8994680851063831,0.946808510638298,0.9941489361702128,1.0414893617021277,1.0888297872340427,1.1361702127659576,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654
73,CA-51,False,Juan,Vargas,1,D,93477,70.3,-40.6,115,Vargas,D,94,0.1595744680851064,1.11,-42.2,0.12765957446808512,0.13563829787234044,0.14361702127659576,0.15159574468085107,0.1595744680851064,0.1675531914893617,0.17553191489361702,0.18351063829787234,0.19148936170212766,-67.10875315765531,-67.10875315765531,-67.10875315765531,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871
74,CA-52,False,Scott,Peters,1,D,171127,63.6,-27.20000000000001,115,Peters,D,94,0.35106382978723405,0.97,-13.17,0.28085106382978725,0.29840425531914894,0.3159574468085107,0.33351063829787236,0.35106382978723405,0.36861702127659574,0.3861702127659574,0.40372340425531916,0.42127659574468085,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697,-66.00299821471883,-66.00299821471883,-66.17352202424264,-66.17352202424264,-66.17352202424264
75,CA-53,False,Susan,Davis,0,D,163702,68.5,-37.0,115,Davis,D,95,0.21052631578947367,0.85,-27.63,0.16842105263157894,0.17894736842105263,0.1894736842105263,0.19999999999999998,0.21052631578947367,0.22105263157894736,0.23157894736842105,0.2421052631578947,0.25263157894736843,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-67.56085284361875,-66.33790730562792,-66.33790730562792,-66.33790730562792,-67.05152635324697
76,CO-01,False,Diana,DeGette,0,D,272886,73.8,-47.6,115,DeGette,D,90,0.13333333333333333,0.97,-40.37,0.10666666666666666,0.11333333333333333,0.12,0.12666666666666668,0.13333333333333333,0.13999999999999999,0.14666666666666667,0.15333333333333332,0.16,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-67.10875315765531,-68.11790476469871,-68.11790476469871,-68.11790476469871
77,CO-02,False,Joe,Neguse,1,D,259558,60.3,-20.599999999999994,115,Polis,D,88,0.17045454545454544,1.07,-16.77,0.13636363636363635,0.14488636363636362,0.15340909090909088,0.16193181818181818,0.17045454545454544,0.1789772727272727,0.1875,0.19602272727272727,0.20454545454545453,-67.10875315765531,-67.10875315765531,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-67.56085284361875
78,CO-03,False,Scott,Tipton,1,R,171984,51.5,3.0,115,Tipton,R,94,0.9574468085106383,1.14,13.56,0.7659574468085106,0.8138297872340425,0.8617021276595745,0.9095744680851064,0.9574468085106383,1.0053191489361704,1.0531914893617023,1.1010638297872342,1.148936170212766,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654
79,CO-04,False,Ken,Buck,1,R,224013,60.6,21.200000000000006,115,Buck,R,94,0.851063829787234,1.04,25.39,0.6808510638297872,0.723404255319149,0.7659574468085106,0.8085106382978724,0.851063829787234,0.8936170212765957,0.9361702127659575,0.9787234042553191,1.0212765957446808,37.74642521175326,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576
80,CO-05,False,Doug,Lamborn,1,R,181356,57.2,14.400000000000004,115,Lamborn,R,96,0.9270833333333334,1.11,26.49,0.7416666666666667,0.7880208333333334,0.8343750000000001,0.8807291666666667,0.9270833333333334,0.9734375000000001,1.0197916666666667,1.0661458333333333,1.1125,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654
81,CO-06,False,Jason,Crow,1,D,187639,54.1,-8.200000000000003,115,Coffman,R,96,0.9479166666666666,1.03,-4.07,0.7583333333333333,0.8057291666666666,0.8531249999999999,0.9005208333333333,0.9479166666666666,0.9953124999999999,1.0427083333333333,1.0901041666666667,1.1375,-65.43160623476896,-65.43160623476896,-65.43160623476896,-65.43160623476896,-65.43160623476896,-65.43160623476896,-64.98450677657516,-64.98450677657516,-64.98450677657516
82,CO-07,False,Ed,Perlmutter,1,D,204282,60.4,-20.8,115,Perlmutter,D,95,0.2842105263157895,1.09,-9.37,0.2273684210526316,0.24157894736842112,0.25578947368421057,0.2700000000000001,0.2842105263157895,0.298421052631579,0.3126315789473685,0.32684210526315793,0.34105263157894744,-66.33790730562792,-66.33790730562792,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697
83,CT-01,False,John,Larson,1,D,174217,63.5,-27.0,115,Larson,D,91,0.2637362637362637,0.97,-20.56,0.21098901098901096,0.22417582417582413,0.23736263736263732,0.2505494505494505,0.2637362637362637,0.2769230769230769,0.2901098901098901,0.3032967032967032,0.3164835164835164,-67.56085284361875,-66.33790730562792,-66.33790730562792,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697
84,CT-02,False,Joe,Courtney,1,D,180537,62.2,-24.40000000000001,115,Courtney,D,94,0.26595744680851063,0.95,-2.29,0.2127659574468085,0.22606382978723405,0.23936170212765956,0.2526595744680851,0.26595744680851063,0.27925531914893614,0.2925531914893617,0.3058510638297872,0.3191489361702128,-67.56085284361875,-66.33790730562792,-66.33790730562792,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697
85,CT-03,False,Rosa,DeLauro,0,D,174408,64.6,-29.199999999999992,115,DeLauro,D,92,0.2065217391304348,0.99,-15.02,0.16521739130434784,0.17554347826086958,0.18586956521739134,0.19619565217391308,0.2065217391304348,0.21684782608695655,0.22717391304347828,0.23750000000000004,0.24782608695652178,-68.11790476469871,-68.11790476469871,-68.11790476469871,-68.11790476469871,-67.56085284361875,-66.33790730562792,-66.33790730562792,-66.33790730562792,-67.05152635324697
86,CT-04,False,Jim,Himes,1,D,168726,61.2,-22.40000000000001,115,Himes,D,93,0.2903225806451613,0.98,-14.96,0.23225806451612904,0.24677419354838712,0.26129032258064516,0.27580645161290324,0.2903225806451613,0.3048387096774194,0.31935483870967746,0.33387096774193553,0.34838709677419355,-66.33790730562792,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697,-66.00299821471883
87,CT-05,False,Jahana,Hayes,0,D,152125,55.9,-11.799999999999995,115,Esty,D,95,0.2631578947368421,1.03,-1.39,0.21052631578947367,0.22368421052631576,0.23684210526315788,0.25,0.2631578947368421,0.2763157894736842,0.2894736842105263,0.3026315789473684,0.3157894736842105,-57.77162914078481,-56.54868360279399,-56.54868360279399,-57.26230265041304,-57.26230265041304,-57.26230265041304,-57.26230265041304,-57.26230265041304,-57.26230265041304
88,DE-01,False,Lisa,Blunt Rochester,0,D,227353,64.5,-29.0,115,Blunt Rochester,D,92,0.2717391304347826,0.93,-13.66,0.21739130434782608,0.2309782608695652,0.24456521739130432,0.25815217391304346,0.2717391304347826,0.28532608695652173,0.29891304347826086,0.3125,0.32608695652173914,-66.33790730562792,-66.33790730562792,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697,-67.05152635324697
89,FL-01,False,Matt,Gaetz,1,R,216189,67.1,34.19999999999999,115,Gaetz,R,95,0.8105263157894737,0.95,43.9,0.6484210526315789,0.6889473684210526,0.7294736842105263,0.77,0.8105263157894737,0.8510526315789473,0.891578947368421,0.9321052631578947,0.9726315789473684,37.74642521175326,37.74642521175326,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576
90,FL-02,False,Neal,Dunn,1,R,199335,67.4,34.80000000000001,115,Dunn,R,95,0.9894736842105264,1.02,38.84,0.7915789473684212,0.8410526315789475,0.8905263157894737,0.9400000000000001,0.9894736842105264,1.0389473684210526,1.088421052631579,1.1378947368421053,1.1873684210526316,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654,38.8715375925654
91,FL-03,False,Ted,Yoho,1,R,176616,57.6,15.200000000000005,115,Yoho,R,92,0.9130434782608696,1.08,20.47,0.7304347826086957,0.7760869565217392,0.8217391304347826,0.8673913043478262,0.9130434782608696,0.9586956521739131,1.0043478260869565,1.05,1.0956521739130436,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654
92,FL-04,False,John,Rutherford,1,R,248420,65.2,30.40000000000001,115,Rutherford,R,90,0.9888888888888888,1.02,34.67,0.7911111111111111,0.8405555555555555,0.8899999999999999,0.9394444444444444,0.9888888888888888,1.0383333333333333,1.0877777777777777,1.1372222222222221,1.1866666666666665,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654,38.8715375925654
93,FL-05,False,Al,Lawson,1,D,180527,66.8,-33.599999999999994,115,Lawson,D,90,0.37777777777777777,0.91,-21.43,0.3022222222222222,0.3211111111111111,0.33999999999999997,0.35888888888888887,0.37777777777777777,0.39666666666666667,0.41555555555555557,0.4344444444444444,0.4533333333333333,-67.05152635324697,-67.05152635324697,-67.05152635324697,-66.00299821471883,-66.17352202424264,-66.17352202424264,-66.17352202424264,-66.17352202424264,-66.17352202424264
94,FL-06,False,Michael,Waltz,1,R,187891,56.3,12.599999999999996,115,DeSantis,R,87,0.9425287356321842,1.01,18.1,0.7540229885057473,0.8011494252873566,0.8482758620689658,0.895402298850575,0.9425287356321842,0.9896551724137934,1.0367816091954025,1.0839080459770118,1.131034482758621,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654
95,FL-07,False,Stephanie,Murphy,0,D,183113,57.7,-15.400000000000004,115,Murphy,D,95,0.5052631578947369,1.06,0.04,0.40421052631578946,0.42947368421052634,0.45473684210526316,0.48000000000000004,0.5052631578947369,0.5305263157894737,0.5557894736842105,0.5810526315789474,0.6063157894736843,-0.09955513509025896,-0.09955513509025896,-0.09955513509025896,-0.09955513509025896,-0.09955513509025896,-0.09955513509025896,-0.09955513509025896,-0.09955513509025896,-0.09955513509025896
96,FL-08,False,Bill,Posey,1,R,218112,60.5,21.0,115,Posey,R,93,0.8924731182795699,1.09,23.54,0.7139784946236559,0.7586021505376344,0.8032258064516129,0.8478494623655914,0.8924731182795699,0.9370967741935483,0.9817204301075269,1.0263440860215054,1.0709677419354837,37.74642521175326,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654
97,FL-09,False,Darren,Soto,1,D,172172,58.0,-16.0,115,Soto,D,96,0.22916666666666666,1.02,-7.76,0.18333333333333332,0.19479166666666664,0.20625,0.21770833333333334,0.22916666666666666,0.24062499999999998,0.2520833333333333,0.2635416666666667,0.27499999999999997,-68.11790476469871,-68.11790476469871,-67.56085284361875,-66.33790730562792,-66.33790730562792,-66.33790730562792,-67.05152635324697,-67.05152635324697,-67.05152635324697
98,FL-10,True,Val,Demings,0,D,0,0.0,-100.0,115,Demings,D,96,0.22916666666666666,1.01,-20.46,0.18333333333333332,0.19479166666666664,0.20625,0.21770833333333334,0.22916666666666666,0.24062499999999998,0.2520833333333333,0.2635416666666667,0.27499999999999997,-68.11790476469871,-68.11790476469871,-67.56085284361875,-66.33790730562792,-66.33790730562792,-66.33790730562792,-67.05152635324697,-67.05152635324697,-67.05152635324697
99,FL-11,False,Daniel,Webster,1,R,239395,65.2,30.40000000000001,115,Webster,R,90,0.9111111111111112,0.99,32.9,0.7288888888888889,0.7744444444444445,0.8200000000000001,0.8655555555555556,0.9111111111111112,0.9566666666666668,1.0022222222222223,1.047777777777778,1.0933333333333335,37.74642521175326,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654
100,FL-12,False,Gus,Bilirakis,1,R,194564,58.1,16.200000000000006,115,Bilirakis,R,95,0.9789473684210528,1.0,19.8,0.7831578947368423,0.8321052631578949,0.8810526315789475,0.9300000000000002,0.9789473684210528,1.0278947368421054,1.076842105263158,1.1257894736842107,1.1747368421052633,37.74642521175326,37.74642521175326,37.877942453132576,37.877942453132576,37.877942453132576,38.8715375925654,38.8715375925654,38.8715375925654,38.8715375925654
101,FL-13,False,Charlie,Crist,1,D,182717,57.6,-15.200000000000005,115,Crist,D,93,0.41935483870967744,1.03,-0.8,0.33548387096774196,0.3564516129032258,0.3774193548387097,0.3983870967741936,0.41935483870967744,0.4403225806451613,0.4612903225806452,0.48225806451612907,0.5032258064516129,-54.43111311445191,-53.702178049516846,-53.872701859040646,-53.872701859040646,-53.872701859040646,-53.872701859040646,-53.872701859040646,-53.872701859040646,-53.872701859040646
102,FL-14,True,Kathy,Castor,0,D,0,0.0,-100.0,115,Castor,D,94,0.22340425531914893,0.97,-12.7,0.17872340425531913,0.18989361702127658,0.20106382978723403,0.21223404255319148,0.22340425531914893,0.23457446808510637,0.24574468085106382,0.25691489361702124,0.2680851063829787,-68.11790476469871,-68.11790476469871,-68.11790476469871,-67.56085284361875,-66.33790730562792,-66.33790730562792,-67.05152635324697,-67.05152635324697,-67.05152635324697
